patient_id,owner_id,owner_name,pet_type,breed,patient_name,gender,patient_age,date_registration,owner_phone
hamster_5043,2305,Mark Warren,Hamster,Unknown,Mochi,Male,2,2024-10-27,00447316320583
hamster_6036,6541,Maria Oneal,Hamster,Unknown,Mochi,Male,2,2024-12-15,00447725953004
dog_6266,3192,Christopher Schultz,Dog,Unknown,Molly,Female,12,2024-06-16,00447127166321
dog_6514,6451,William Bauer,Dog,Unknown,Molly,Female,7,2024-09-29,00447325265952
dog_6516,7351,Amy Mcneil,Dog,Unknown,Molly,Female,7,2024-10-29,00447589802338
cat_6839,1353,Paul Miller,Cat,Unknown,Molly,Female,11,2024-10-20,00447725679624
dog_7666,3188,Shane Gray,Dog,Unknown,Molly,Female,2,2024-05-02,00447337986263
hamster_1086,4600,Sarah Miranda,Hamster,Unknown,Maple,Female,3,2024-06-22,00447292117845
hamster_2092,4875,Tammy Tyler,Hamster,Unknown,Maple,Female,3,2024-08-13,00447326960792
hamster_2436,9245,Elizabeth Potts,Hamster,Unknown,Maple,Female,2,2024-06-14,00447115987940
hamster_5109,9581,William Parker,Hamster,Unknown,Maple,Female,1,2024-04-27,00447240397022
hamster_1231,8499,Jim Alvarez,Hamster,Unknown,Misty,Female,2,2024-10-21,00447600192909
hamster_9379,9204,William Myers,Hamster,Unknown,Misty,Female,1,2024-07-14,00447290864687
hamster_7955,2973,Laura Frey,Hamster,Unknown,Mochi,Male,2,2024-04-26,00447186666641
cat_1541,6754,Amanda Lewis,Cat,Unknown,Molly,Female,10,2024-08-13,00447934231207
cat_8455,6330,Maria Ortega,Cat,Unknown,Molly,Female,4,2024-07-13,00447690124251
cat_4965,8861,Michael Howard,Cat,Unknown,Olive,Female,10,2024-08-29,00447244784959
dog_8221,5733,Kim Prince,Dog,Unknown,Oscar,Male,13,2024-09-06,00447907207397
hamster_1253,2796,Jennifer Young,Hamster,Unknown,Ozzie,Male,2,2024-09-14,00447459705766
hamster_1829,4975,Alexander Ross,Hamster,Unknown,Olive,Female,1,2024-09-23,00447823248196
hamster_2695,7554,Heather Munoz,Hamster,Unknown,Olive,Female,2,2024-10-18,00447430794398
cat_8823,1244,Anna Daniels,Cat,Unknown,Olive,Female,5,2024-11-05,00447721306553
dog_5664,1653,Joseph Carlson,Dog,Unknown,Oscar,Male,11,2024-01-04,00447931213293
dog_7261,6909,Amy Middleton,Dog,Unknown,Oscar,Male,1,2024-06-22,00447406746568
dog_9260,2419,Paige Holmes,Dog,Unknown,Piper,Female,8,2024-01-30,00447282708855
hamster_161,5689,William Peterson,Hamster,Unknown,Poppy,Female,3,2024-01-03,00447940324366
hamster_514,9568,Jeffrey Porter,Hamster,Unknown,Poppy,Female,1,2024-05-21,00447734155440
cat_2418,4028,Ryan Johnson,Cat,Unknown,Poppy,Female,5,2024-08-19,00447932633644
cat_5129,1626,Samuel Dunn,Cat,Unknown,Poppy,Female,15,2024-08-04,00447222880665
hamster_5212,3437,Jessica Tucker,Hamster,Unknown,Poppy,Female,3,2024-04-17,00447554413118
dog_6192,2770,Sarah Nelson,Dog,Unknown,Poppy,Female,13,2024-04-27,00447612436817
cat_6644,7042,Mr. Melvin Wood,Cat,Unknown,Poppy,Female,14,2024-02-27,00447071418410
cat_9369,5244,Megan Charles,Cat,Unknown,Poppy,Female,9,2024-05-21,00447445375212
dog_5248,9451,Kimberly Rojas,Dog,Unknown,Poppy,Female,8,2024-02-06,00447210376523
hamster_5715,5939,Kathy Holmes,Hamster,Unknown,Poppy,Female,3,2024-11-18,00447448368500
cat_7505,3028,Scott Murphy,Cat,Unknown,Poppy,Female,17,2024-02-07,00447922432895
hamster_8938,4199,Heather Buchanan,Hamster,Unknown,Poppy,Female,1,2024-11-25,00447090534183
dog_2423,3058,Douglas Phillips,Dog,Unknown,Riley,Male,7,2024-02-12,00447399626357
dog_3070,1083,Charles Collins,Dog,Unknown,Riley,Male,5,2024-08-08,00447419695125
dog_7411,1297,David Briggs,Dog,Unknown,Riley,Male,12,2024-07-28,00447382447614
hamster_446,3659,Matthew Garcia,Hamster,Unknown,Rocco,Male,2,2024-04-08,00447599544975
cat_504,4003,Lori Henson,Cat,Unknown,Rocky,Male,3,2024-06-07,00447035423576
dog_4087,4484,April Nolan,Dog,Unknown,Rocky,Male,14,2024-09-22,00447794520418
dog_4763,1086,Craig Ruiz,Dog,Unknown,Rocky,Male,3,2024-06-03,00447585410088
hamster_4906,1416,Joshua Santos,Hamster,Unknown,Rocky,Male,3,2024-04-23,00447549164317
dog_6905,9392,Michael Anderson,Dog,Unknown,Rocky,Male,3,2024-03-26,00447244900476
hamster_8828,8319,Catherine Zamora,Hamster,Unknown,Rocky,Male,1,2024-12-20,00447645528292
cat_9186,1554,Craig Delgado,Cat,Unknown,Rocky,Male,8,2024-10-03,00447821841618
hamster_899,1833,Joel Jackson,Hamster,Unknown,Rosie,Female,2,2024-03-26,00447878234823
dog_1097,5766,Tyler Haley,Dog,Unknown,Rosie,Female,10,2024-06-16,00447606440269
dog_1573,3518,Sharon Moran,Dog,Unknown,Rosie,Female,1,2024-03-05,00447849478932
hamster_2067,8478,Tracy Hall,Hamster,Unknown,Rosie,Female,3,2024-07-24,00447131382953
dog_4152,7321,Christian Foster,Dog,Unknown,Rosie,Female,7,2024-09-08,00447215717927
dog_5654,8021,Jay Johnson,Dog,Unknown,Rosie,Female,7,2024-07-15,00447590471363
cat_8007,1751,Joseph Lopez,Cat,Unknown,Rosie,Female,13,2024-07-31,00447648860577
cat_1938,3309,Brooke Mitchell,Cat,Unknown,Rusty,Male,3,2024-09-12,00447746503192
cat_3406,7307,Julie Bell,Cat,Unknown,Rusty,Male,10,2024-08-04,00447026837898
dog_140,3029,Patrick Cole,Dog,Unknown,Riley,Male,1,2024-09-21,00447081679539
dog_8736,1712,Bernard Holmes,Dog,Unknown,Riley,Male,15,2024-12-20,00447806859378
hamster_451,5450,Kerri Boone,Hamster,Unknown,Rocco,Male,3,2024-02-21,00447606703890
cat_423,9619,Elizabeth Smith,Cat,Unknown,Rocky,Male,14,2024-02-11,00447355601378
hamster_473,5725,Jesus Davis,Hamster,Unknown,Rocky,Male,1,2024-06-13,00447153786301
hamster_2446,9494,Michelle Ramos,Hamster,Unknown,Rocky,Male,2,2024-12-10,00447230371734
cat_2962,3181,Suzanne Brooks,Cat,Unknown,Rocky,Male,4,2024-10-04,00447557970089
cat_4721,9084,Tara Anderson,Cat,Unknown,Rocky,Male,10,2024-01-30,00447716869317
hamster_4823,8760,Carlos Hoffman,Hamster,Unknown,Rocky,Male,1,2024-08-13,00447272187969
hamster_6299,1938,Kristen Greene,Hamster,Unknown,Rocky,Male,1,2024-05-25,00447743315567
dog_4914,4329,Paul Hughes,Dog,Unknown,Rosie,Female,13,2024-05-30,00447723618194
dog_6176,3842,Vanessa Martinez,Dog,Unknown,Rosie,Female,14,2024-05-15,00447554479268
dog_5189,9637,Christie Campbell,Dog,Unknown,Sadie,Female,6,2024-10-03,00447992105554
cat_8212,3512,Leslie Mcknight,Cat,Unknown,Sadie,Female,4,2024-11-11,00447193879948
dog_9224,4366,Matthew Berry,Dog,Unknown,Sadie,Female,8,2024-02-28,00447835874235
cat_1590,1398,Tara Jennings,Cat,Unknown,Simba,Male,11,2024-06-02,00447684622705
cat_1224,5795,Justin Thomas,Cat,Unknown,Storm,Male,19,2024-04-02,00447309831858
cat_1998,4143,William Hart,Cat,Unknown,Storm,Male,10,2024-07-16,00447441427956
cat_3437,8114,Michelle Knapp,Cat,Unknown,Storm,Male,17,2024-09-17,00447762463465
cat_7216,1239,Cheryl Martin,Cat,Unknown,Storm,Male,6,2024-05-07,00447986493395
hamster_1063,1893,Michael Peters,Hamster,Unknown,Sugar,Female,1,2024-05-20,00447052238466
hamster_3911,7826,Theresa Vincent,Hamster,Unknown,Sugar,Female,1,2024-02-04,00447366315760
hamster_8688,4178,John Petersen,Hamster,Unknown,Sugar,Female,1,2024-05-28,00447378495967
hamster_9144,3465,Stacy Vazquez,Hamster,Unknown,Sugar,Female,1,2024-11-05,00447580971238
hamster_9332,2538,Kaitlyn Coleman,Hamster,Unknown,Sugar,Female,2,2024-09-05,00447720522410
cat_3764,8126,Stephanie Burns,Cat,Unknown,Sadie,Female,5,2024-12-23,00447020510800
dog_8452,3227,Jonathan Turner,Dog,Unknown,Sadie,Female,9,2024-02-08,00447864973793
hamster_7210,6806,Christopher Guzman,Hamster,Unknown,Sammy,Male,3,2024-02-15,00447315706969
hamster_7884,2848,Nancy Johnson,Hamster,Unknown,Sammy,Male,3,2024-01-29,00447873100712
hamster_5182,1790,Mark Powell,Hamster,Unknown,Simba,Male,2,2024-03-21,00447174906320
cat_5300,6160,Pamela Williams,Cat,Unknown,Simba,Male,12,2024-09-10,00447119868806
cat_8543,4566,Patrick Simmons,Cat,Unknown,Simba,Male,16,2024-03-27,00447849399368
dog_5058,3124,Norman Thornton,Dog,Unknown,Spike,Male,11,2024-09-25,00447198345429
hamster_4495,6466,Alexis Stewart,Hamster,Unknown,Sugar,Female,3,2024-09-14,00447038297381
hamster_272,9775,Joshua Chung,Hamster,Unknown,Taffy,Female,2,2024-07-08,00447691115406
hamster_5073,9556,Rebecca Lewis,Hamster,Unknown,Taffy,Female,1,2024-10-30,00447872622958
hamster_5991,7934,Mary Ellis,Hamster,Unknown,Taffy,Female,3,2024-05-04,00447701527895
hamster_6517,7535,Patricia Stevenson,Hamster,Unknown,Taffy,Female,1,2024-10-18,00447718228512
dog_1614,8591,Amy Floyd,Dog,Unknown,Teddy,Male,8,2024-03-17,00447532517037
cat_970,6945,Elizabeth Nelson,Cat,Unknown,Tiger,Male,3,2024-03-02,00447890687148
hamster_2863,1279,Cory Berger,Hamster,Unknown,Tiger,Male,1,2024-07-29,00447099941239
hamster_3729,5576,Mark Austin,Hamster,Unknown,Tiger,Male,3,2024-09-22,00447471967766
cat_8229,8539,Paula King,Cat,Unknown,Tiger,Male,17,2024-01-30,00447438564875
dog_3912,6703,Brett Dorsey,Dog,Unknown,Tilly,Female,4,2024-08-21,00447955847877
hamster_2043,3842,Vanessa Martinez,Hamster,Unknown,Taffy,Female,2,2024-01-07,00447554479268
hamster_4431,7176,Karen Rice,Hamster,Unknown,Taffy,Female,2,2024-09-25,00447539581089
cat_1942,8596,Nicholas Castro,Cat,Unknown,Teddy,Male,4,2024-02-26,00447319300742
dog_6107,9589,Kendra Sanders,Dog,Unknown,Teddy,Male,8,2024-03-12,00447372952100
dog_7783,8655,Betty Barrett,Dog,Unknown,Teddy,Male,7,2024-10-14,00447749723916
hamster_5156,8586,Jerry Case,Hamster,Unknown,Tiger,Male,2,2024-08-20,00447867140549
dog_3951,5683,Tracy Horton,Dog,Unknown,Tilly,Female,15,2024-06-26,00447335264942
cat_4266,2196,Jill Spears,Cat,Unknown,Tilly,Female,13,2024-04-04,00447393170617
dog_4573,2031,Jesus Adams,Dog,Unknown,Tilly,Female,12,2024-02-19,00447386237789
dog_4598,4054,Carlos Smith,Dog,Unknown,Tilly,Female,6,2024-12-17,00447557919149
dog_7106,7079,Sandra Delacruz,Dog,Unknown,Tilly,Female,5,2024-05-17,00447647327505
dog_8447,6278,Allison Jackson,Dog,Unknown,Ziggy,Male,1,2024-03-03,00447651114063
cat_9063,2253,Tabitha Davis,Cat,Unknown,Ziggy,Male,16,2024-04-22,00447182978636
hamster_2883,4028,Ryan Johnson,Hamster,Unknown,Zippy,Male,1,2024-08-11,00447932633644
hamster_1688,9718,Austin Benjamin,Hamster,Unknown,Ziggy,Male,2,2024-10-12,00447203903551
hamster_2506,6841,Keith Garcia,Hamster,Unknown,Ziggy,Male,3,2024-07-08,00447502298008
hamster_4025,1738,Carmen Bruce,Hamster,Unknown,Ziggy,Male,1,2024-01-31,00447725796862
hamster_4746,8016,Angela Hicks,Hamster,Unknown,Ziggy,Male,3,2024-11-11,00447598469526
dog_5249,3403,Derek Graham,Dog,Unknown,Ziggy,Male,4,2024-10-08,00447009116897
hamster_6995,9889,John Jenkins,Hamster,Unknown,Ziggy,Male,1,2024-01-20,00447892444919
cat_7635,1122,Terry Henry,Cat,Unknown,Ziggy,Male,19,2024-10-06,00447231910532
hamster_2007,8812,Derek Greene,Hamster,Unknown,Zippy,Male,2,2024-12-23,00447472455292
hamster_3339,1608,Michael White,Hamster,Unknown,Zippy,Male,1,2024-07-03,00447321784991
cat_7939,3858,Matthew Jordan,Cat,Unknown,Alfie,Male,15,2024-09-10,00447343656275
hamster_2377,5814,Mark Martin,Hamster,Unknown,Angel,Female,1,2024-02-06,00447689997666
hamster_5262,2639,Lori Rojas,Hamster,Unknown,Angel,Female,1,2024-11-16,00447743137512
dog_27,5476,Megan Welch,Dog,Unknown,Bella,Female,2,2024-07-19,00447072671176
hamster_6064,1418,Paul Bruce,Hamster,Unknown,Bella,Female,1,2024-06-08,00447116134983
cat_6953,9332,Mr. Michael Bryant,Cat,Unknown,Bella,Female,10,2024-07-02,00447628372655
hamster_8661,2211,Christine Garcia,Hamster,Unknown,Bella,Female,3,2024-10-11,00447413163231
hamster_8790,8918,Laura Hampton,Hamster,Unknown,Bella,Female,2,2024-01-29,00447955254490
hamster_3634,4562,Benjamin Logan,Hamster,Unknown,Benny,Male,2,2024-03-16,00447033617279
dog_1746,4564,Carolyn Peterson,Dog,Unknown,Buddy,Male,9,2024-07-30,00447381549328
hamster_2058,5450,Kerri Boone,Hamster,Unknown,Buddy,Male,2,2024-04-03,00447606703890
hamster_2552,9142,Jacob Brown,Hamster,Unknown,Buddy,Male,3,2024-08-24,00447011557187
hamster_4367,6146,Lisa Lewis,Hamster,Unknown,Chloe,Female,1,2024-05-13,00447680645890
hamster_6559,9843,Logan Villegas,Hamster,Unknown,Chloe,Female,1,2024-07-02,00447505918431
cat_9250,1636,Charlotte Robertson,Cat,Unknown,Chloe,Female,3,2024-12-24,00447370191838
cat_2019,7142,Matthew Mooney,Cat,Unknown,Daisy,Female,5,2024-10-26,00447877221442
dog_2585,6931,Laura Taylor,Dog,Unknown,Daisy,Female,2,2024-01-17,00447588741959
cat_3194,3583,Brittany Alvarado,Cat,Unknown,Daisy,Female,8,2024-05-22,00447321818036
hamster_6232,3354,Michael Orozco,Hamster,Unknown,Daisy,Female,3,2024-11-02,00447894861468
dog_6567,4824,Angela Smith,Dog,Unknown,Daisy,Female,14,2024-08-02,00447225529171
dog_8652,7242,Shawn Blake,Dog,Unknown,Daisy,Female,11,2024-02-12,00447675761885
dog_458,6650,Bethany Mitchell,Dog,Unknown,Dolly,Female,4,2024-01-02,00447592541354
dog_641,2210,Jill Mccall,Dog,Unknown,Dolly,Female,6,2024-06-01,00447657792825
hamster_6453,9416,John Stephenson,Hamster,Unknown,Dusty,Male,1,2024-07-11,00447398308868
hamster_9385,2811,Tanya Pena,Hamster,Unknown,Dusty,Male,1,2024-11-22,00447706638139
dog_5829,4314,Morgan Vargas,Dog,Unknown,Ellie,Female,9,2024-01-11,00447859338135
dog_7026,5493,Matthew Miller,Dog,Unknown,Ellie,Female,1,2024-11-19,00447148140492
cat_4752,3678,Jaclyn Faulkner,Cat,Unknown,Felix,Male,3,2024-11-28,00447023133071
cat_5231,8809,Kathy Gentry,Cat,Unknown,Felix,Male,19,2024-06-27,00447797469329
hamster_4484,9240,Kimberly Pena,Hamster,Unknown,Flash,Male,2,2024-07-27,00447892749484
hamster_6640,1027,Janice White,Hamster,Unknown,Flash,Male,2,2024-01-07,00447939792439
hamster_7314,7287,Heather Blake,Hamster,Unknown,Flash,Male,2,2024-04-02,00447982694115
cat_59,9075,Annette Peck,Cat,Unknown,Gizmo,Male,10,2024-05-19,00447711336211
cat_8236,5132,Joseph Terrell,Cat,Unknown,Gizmo,Male,5,2024-12-28,00447116116277
cat_9365,7166,Tyler Walker,Cat,Unknown,Gizmo,Male,13,2024-05-18,00447069541006
hamster_557,3133,David Olson,Hamster,Unknown,Hazel,Female,3,2024-03-31,00447537304917
cat_2091,2546,Ashley Sullivan,Cat,Unknown,Holly,Female,11,2024-06-15,00447674202420
dog_4103,6021,Casey Moran,Dog,Unknown,Lilly,Female,4,2024-07-19,00447256215043
hamster_4193,8408,Kristin Taylor,Hamster,Unknown,Lilly,Female,3,2024-02-08,00447450154300
hamster_579,9619,Elizabeth Smith,Hamster,Unknown,Louie,Male,2,2024-03-17,00447355601378
hamster_2081,7541,Janet Jackson,Hamster,Unknown,Lucky,Male,3,2024-02-19,00447041662621
hamster_5866,7260,Wesley Roberts,Hamster,Unknown,Lucky,Male,1,2024-07-02,00447328781473
dog_2212,4960,Renee Scott,Dog,Unknown,Mabel,Female,14,2024-09-17,00447033860849
dog_2920,1631,Jocelyn Turner,Dog,Unknown,Mabel,Female,13,2024-07-30,00447438798760
hamster_8884,8473,Justin Mccall,Hamster,Unknown,Maple,Female,1,2024-08-22,00447944353578
hamster_4902,3686,Darryl Steele,Hamster,Unknown,Misty,Female,2,2024-08-12,00447233981820
cat_7818,8690,Christian Guerrero,Cat,Unknown,Misty,Female,20,2024-09-25,00447203612327
hamster_4012,1307,Mark Gray,Hamster,Unknown,Mochi,Male,3,2024-08-03,00447149359259
dog_8349,4220,Emily Singleton,Dog,Unknown,Olive,Female,15,2024-03-22,00447452750751
dog_7,6704,Todd Arias,Dog,Unknown,Oscar,Male,7,2024-06-29,00447597996856
dog_171,2796,Jennifer Young,Dog,Unknown,Oscar,Male,14,2024-04-27,00447459705766
dog_4273,4703,Jennifer Wilson,Dog,Unknown,Oscar,Male,6,2024-04-05,00447368775510
dog_7819,6530,Paul Wheeler,Dog,Unknown,Oscar,Male,8,2024-10-12,00447975990705
hamster_6621,7689,Stephanie James,Hamster,Unknown,Ozzie,Male,1,2024-03-16,00447376588022
dog_5589,6540,Gregory Brooks,Dog,Unknown,Penny,Female,14,2024-08-04,00447676443202
dog_8249,3875,Robert Gillespie,Dog,Unknown,Penny,Female,14,2024-11-22,00447736419285
dog_8954,4663,Mary Odonnell,Dog,Unknown,Penny,Female,12,2024-11-16,00447714937743
dog_9349,1501,Gina Gallagher,Dog,Unknown,Piper,Female,13,2024-08-22,00447850799812
cat_521,4055,Amy Munoz,Cat,Unknown,Poppy,Female,2,2024-04-28,00447273360820
hamster_1600,4324,Brett Hernandez,Hamster,Unknown,Poppy,Female,1,2024-05-07,00447193742698
hamster_2538,1410,Autumn Wilson,Hamster,Unknown,Poppy,Female,1,2024-12-18,00447837669591
hamster_2846,1810,Victoria Knapp,Hamster,Unknown,Poppy,Female,3,2024-07-16,00447198640379
cat_4169,6536,Lindsey Patel,Cat,Unknown,Poppy,Female,1,2024-04-23,00447396653628
hamster_4449,7982,Diane Brown,Hamster,Unknown,Poppy,Female,2,2024-03-13,00447676845109
hamster_4544,9876,Kimberly Parker,Hamster,Unknown,Poppy,Female,3,2024-01-12,00447917553516
hamster_4974,1064,Cathy Thompson,Hamster,Unknown,Poppy,Female,2,2024-03-21,00447266437618
hamster_5945,1121,Kenneth Harper,Hamster,Unknown,Poppy,Female,1,2024-02-18,00447467968329
hamster_7208,3361,Richard Lee,Hamster,Unknown,Poppy,Female,2,2024-04-11,00447032829309
cat_7344,7784,Leslie Hood,Cat,Unknown,Poppy,Female,9,2024-09-21,00447431863574
dog_7580,3751,Dr. Edward Miller,Dog,Unknown,Poppy,Female,5,2024-12-08,00447275621457
hamster_2104,3652,Mr. James Hawkins,Hamster,Unknown,Rocco,Male,1,2024-04-21,00447787941747
hamster_3686,9254,Daniel Lawson,Hamster,Unknown,Rocco,Male,3,2024-08-19,00447572280781
hamster_3721,8398,Stephen Anderson,Hamster,Unknown,Rocco,Male,3,2024-05-31,00447480130922
hamster_9080,4108,Natalie Yang,Hamster,Unknown,Rocco,Male,1,2024-09-15,00447756103953
hamster_391,7183,Michael Baker,Hamster,Unknown,Rocky,Male,1,2024-08-21,00447614457974
hamster_3072,4532,April Collins,Hamster,Unknown,Rocky,Male,1,2024-11-06,00447261382072
hamster_3435,3203,Carrie Cole,Hamster,Unknown,Rocky,Male,1,2024-10-24,00447686703051
hamster_4100,5235,Glen Weaver,Hamster,Unknown,Rocky,Male,2,2024-09-25,00447308346081
hamster_5877,7058,James Lopez,Hamster,Unknown,Rocky,Male,2,2024-03-09,00447344374320
cat_5914,6805,Tina Moss,Cat,Unknown,Rocky,Male,16,2024-05-12,00447517715329
cat_5955,4466,Noah Michael,Cat,Unknown,Rocky,Male,14,2024-10-20,00447785549596
cat_6969,8892,Richard Parks,Cat,Unknown,Rocky,Male,10,2024-07-29,00447693275560
hamster_8049,1081,James Reilly,Hamster,Unknown,Rocky,Male,1,2024-06-23,00447563268389
dog_8533,4701,Elizabeth Bright,Dog,Unknown,Rocky,Male,13,2024-05-15,00447271761141
dog_5710,5382,Christopher Mejia,Dog,Unknown,Rosie,Female,4,2024-09-15,00447009947274
cat_5876,6521,Mario Chambers MD,Cat,Unknown,Rosie,Female,15,2024-04-16,00447897975900
dog_8075,6232,Joseph Sutton,Dog,Unknown,Rosie,Female,14,2024-05-03,00447486784306
cat_213,1791,Michelle Gonzalez,Cat,Unknown,Rusty,Male,1,2024-03-18,00447219939713
dog_5548,9359,Ryan Rodriguez,Dog,Unknown,Rusty,Male,11,2024-05-22,00447717467945
dog_5867,2378,Patrick Walker,Dog,Unknown,Rusty,Male,11,2024-01-24,00447920149789
cat_6841,2392,Jennifer Duke,Cat,Unknown,Rusty,Male,20,2024-11-23,00447542451283
dog_8712,8862,Jill Medina DDS,Dog,Unknown,Rusty,Male,15,2024-10-01,00447361827979
cat_901,8235,Elizabeth Hanson,Cat,Unknown,Sadie,Female,15,2024-12-11,00447291627340
dog_3398,2163,Karen White,Dog,Unknown,Sadie,Female,3,2024-12-06,00447653182597
cat_3333,7652,Brenda Wiggins,Cat,Unknown,Salem,Male,15,2024-08-17,00447720627791
hamster_3921,7694,Kyle Shaw,Hamster,Unknown,Sammy,Male,2,2024-07-17,00447713670568
hamster_5289,3070,Matthew Garner,Hamster,Unknown,Sammy,Male,3,2024-07-22,00447248649217
hamster_7302,8014,Gregory Perry,Hamster,Unknown,Sammy,Male,2,2024-08-06,00447126402605
cat_1995,6431,Christina Graham,Cat,Unknown,Sasha,Female,3,2024-05-08,00447342114183
hamster_3281,4256,Nicholas Russo,Hamster,Unknown,Sasha,Female,2,2024-09-16,00447619517283
cat_7546,6463,Daniel Duran,Cat,Unknown,Scout,Male,7,2024-08-15,00447840448609
hamster_1649,1733,Robin Gibson,Hamster,Unknown,Simba,Male,2,2024-10-08,00447007365112
hamster_6643,1274,Todd Bolton,Hamster,Unknown,Simba,Male,3,2024-01-23,00447335504278
cat_7032,4303,Heather Johnson,Cat,Unknown,Simba,Male,17,2024-09-02,00447120894743
cat_7263,6852,Mark Stevens,Cat,Unknown,Simba,Male,3,2024-01-05,00447011918631
hamster_7876,6922,Teresa Johnson,Hamster,Unknown,Sugar,Female,3,2024-02-26,00447601563754
hamster_2290,4067,Matthew Christensen,Hamster,Unknown,Taffy,Female,1,2024-02-10,00447996319683
hamster_3641,2846,Henry Williams,Hamster,Unknown,Taffy,Female,1,2024-04-16,00447918597178
hamster_9341,3275,Todd Johnson DDS,Hamster,Unknown,Taffy,Female,1,2024-08-03,00447704928485
cat_949,4618,Gary Valdez,Cat,Unknown,Teddy,Male,14,2024-08-13,00447106710588
hamster_6251,5611,Cynthia Austin,Hamster,Unknown,Tiger,Male,3,2024-12-22,00447963869669
hamster_8197,7929,Monica Chambers,Hamster,Unknown,Tiger,Male,1,2024-10-07,00447301251991
hamster_8529,4018,Kayla Mitchell,Hamster,Unknown,Tiger,Male,2,2024-05-09,00447713415624
cat_8639,9358,Gina Nelson,Cat,Unknown,Tiger,Male,19,2024-12-07,00447993440545
cat_2306,6163,Erica Moore,Cat,Unknown,Tilly,Female,16,2024-12-05,00447006745998
cat_2407,9487,Charles Freeman,Cat,Unknown,Tilly,Female,1,2024-05-24,00447657330639
dog_4677,4063,Scott Reed Jr.,Dog,Unknown,Tilly,Female,13,2024-08-06,00447063686300
cat_685,2911,Melinda Wilson,Cat,Unknown,Ziggy,Male,5,2024-09-18,00447540858901
hamster_1516,3204,Courtney Hernandez,Hamster,Unknown,Ziggy,Male,1,2024-11-16,00447015522751
hamster_4426,2612,Miss Stacy Keith,Hamster,Unknown,Ziggy,Male,2,2024-02-10,00447014520145
dog_8024,6602,Tamara Conner,Dog,Unknown,Ziggy,Male,2,2024-11-05,00447371870358
dog_8580,2003,Catherine Rodriguez,Dog,Unknown,Ziggy,Male,14,2024-05-20,00447249364127
hamster_2504,2907,Michael Golden,Hamster,Unknown,Zippy,Male,2,2024-06-14,00447898260306
hamster_7129,4257,Christina Ayers,Hamster,Unknown,Zippy,Male,2,2024-02-03,00447304571348
dog_4175,7508,Belinda Schwartz,Dog,Unknown,Apollo,Male,14,2024-08-04,00447695604970
dog_1492,7570,Aaron Sexton,Dog,Unknown,Apollo,Male,10,2024-06-09,00447241873240
hamster_2991,2169,Francisco Frey,Hamster,Unknown,Barney,Male,1,2024-08-05,00447265448201
hamster_9040,7611,Jay Knight,Hamster,Unknown,Barney,Male,1,2024-04-11,00447314929607
hamster_1315,5898,Misty Johnson,Hamster,Unknown,Barney,Male,1,2024-03-25,00447829616868
dog_812,9405,Dr. Brandon Galloway,Dog,Unknown,Baxter,Male,8,2024-12-12,00447700421511
hamster_36,8795,Charles Hines,Hamster,Unknown,Cookie,Female,1,2024-08-11,00447445245621
hamster_1148,4618,Gary Valdez,Hamster,Unknown,Cookie,Male,3,2024-08-06,00447106710588
hamster_2073,1998,Margaret Nguyen,Hamster,Unknown,Cookie,Male,2,2024-08-20,00447348705087
